Year_Month,aal,aapl,abbv,baba,bac,csco,dal,dis,fb,ge,intc,jnj,ko,msft,nvda,orcl,pfe,pg,pypl,t,tsla,tsm,v,aal_vol,aapl_vol,abbv_vol,baba_vol,bac_vol,csco_vol,dal_vol,dis_vol,fb_vol,ge_vol,intc_vol,jnj_vol,ko_vol,msft_vol,nvda_vol,orcl_vol,pfe_vol,pg_vol,pypl_vol,t_vol,tsla_vol,tsm_vol,v_vol
2006-10,0.12474602825570577,0.05326101791527676,,,0.005600138856284212,0.05004341601882099,,0.01779349473929792,,-0.005382185921361275,0.03743335556155209,0.037880902769975064,0.0456584423589508,0.049725153494348515,0.17843905527360726,0.04114989627740173,-0.06029655235387273,0.027868143319272932,,0.06270312608340778,,0.010416574677546067,,0.03567074093872104,0.019232748962134623,,,0.0059428366104090444,0.0131251981731755,,0.011355018080582986,,0.006434704835429242,0.015408897362136673,0.004130023891239013,0.005054638640534564,0.008442470305693844,0.026176986757889723,0.028938451092795546,0.00694491177429185,0.007570102377731991,,0.011835721621278507,,0.01989141415997939,
2006-11,0.1383876125011159,0.13048829254772254,,,0.01005099184087882,0.11520896242241235,,0.05054046436825029,,0.004841665588033704,0.0076839569125070825,-0.016583350684589424,0.015846830310905936,0.026136804339238397,0.06079721539689391,0.03140244417125312,0.04067208694961591,-0.009465344027038561,,-0.0099265960310196,,0.10824743383592565,,0.02526540066511138,0.01844648820877893,,,0.007072965482774337,0.009577783259661543,,0.00917895806426207,,0.005746050842737761,0.013411360684238934,0.009267699545210676,0.011097859289678656,0.007729950102417922,0.036271672172710906,0.013970169994216162,0.008642718656011529,0.005954210743528687,,0.011844301585737802,,0.016403307329967115,
2006-12,-0.05126850263549874,-0.07440545196320891,,,-0.008541921289515706,0.015607605455859807,,0.04643413561093898,,0.06281794055019885,-0.05373803809544073,0.0016683989983340376,0.030322468728706826,0.017030169134470835,0.0005405975469923753,-0.1002624427610218,-0.05783942819342693,0.023570693654141092,,0.054260869628075116,,0.016744234813750074,,0.04539814859886298,0.014485798618861838,,,0.005973716685111937,0.02210540069612867,,0.01121269804386198,,0.006699227691335482,0.01693546311773348,0.00859745335175324,0.005114106390679093,0.006242822634255825,0.027014116964108797,0.013784717859081641,0.01149477802930686,0.005176833749601195,,0.012595379162689484,,0.013928977299977328,
2007-01,0.039554285691957854,0.010490232260234612,,,-0.015171247980738828,-0.02597860887915363,,0.02626213970422609,,-0.03117456083235522,0.03506207047130626,0.011814851715331524,-0.007668317185381355,0.033489047304967774,-0.17184546255207417,0.00116692082126625,0.013127882900289756,0.014172292854324742,,0.06370678189095937,,-0.0018296180051904183,,0.02555574713219649,0.019856966728408663,,,0.0074452053951647185,0.007912913750218863,,0.008381742204538396,,0.010021516811409751,0.0091254982574557,0.004905619592607601,0.006879749252622729,0.008459723228828382,0.018604707955031736,0.019275698704695303,0.025197019501400346,0.004831679531189448,,0.006882959891614626,,0.014569466267453288,
2007-02,-0.06591629470570118,-0.013064048041843593,,,-0.02250735367553998,-0.02554440811139241,,-0.02615862103521917,,-0.023705552089831567,-0.04741087252856325,-0.0524488980392433,-0.02506263818455762,-0.08400243336977813,0.011418890959309652,-0.04254099346510043,-0.03838631850303197,-0.021273353139776373,,-0.022056513733082084,,0.017415154756149943,,0.033122992026705995,0.029122160259875043,,,0.006793637421574429,0.018084781502797652,,0.009079149234938834,,0.009027273698486663,0.01924982802204699,0.0070449308824917485,0.0036196167137539804,0.011713391556762444,0.030517632465600852,0.011906830353778977,0.009813582367444054,0.006094717596333206,,0.012971990544735246,,0.021440692220826223,
2007-03,-0.13023532811179883,0.09809712070925418,,,0.003737880054765542,-0.01580607315638971,,0.005255440518950034,,0.012890293296652944,-0.036757660851876414,-0.042428037312039785,0.04306967041915718,-0.010649741107558834,-0.07161277257547839,0.10346957319141274,0.012018725485436475,-0.00519764105259747,,0.0714672091473528,,-0.031531722225349994,,0.016200030810057206,0.0194859769848071,,,0.010945489490835065,0.0176090778100452,,0.01818133639275318,,0.008733402125398628,0.012345421604988159,0.0052416739168979366,0.007942318489514483,0.014242979602301498,0.023679884315871442,0.013785316101563805,0.009135383063764426,0.015040221704532414,,0.01163319129040285,,0.017132618057323887,
2007-04,-0.1877748194028037,0.07415781029345932,,,-0.002352060710560234,0.04739538682192905,,0.01597407066256956,,0.04242053232376751,0.12388950187729302,0.06571507628867072,0.0872916609687485,0.07427355966835168,0.14280811560265275,0.03695485153801414,0.047506252293182845,0.025263262088395404,,-0.009039178110759178,,-0.019534840473192986,,0.018183094593245887,0.01509869628515025,,,0.01284107811298825,0.012213518737934095,,0.010880885862414232,,0.007607911610112472,0.011411708958095672,0.005357699794783647,0.006619798440114619,0.012649094389488911,0.026678318660394666,0.018339421940820336,0.008871555421375847,0.007461487644418046,,0.01225347850195273,,0.023138106797248526,
2007-05,-0.034921619037082394,0.21432860364894984,,,0.007286778806430166,0.006731334915158404,,0.013150621241745918,,0.019533465674462056,0.036971211147376316,-0.008343339877286015,0.015328897002913044,0.028370675435501345,0.05320729800292095,0.03085117609853678,0.050060741833388246,-0.013198769343294111,,0.06766516976042465,,0.035104584180090104,,0.03203640033824135,0.014458177424577326,,,0.00863015339287983,0.011825836604848143,,0.00690234566948942,,0.008913570004860372,0.013161108130405578,0.007114049191810556,0.007373561855426828,0.011049986451103756,0.02319380177667607,0.009062673563462612,0.00925183089826068,0.006162534564412469,,0.008529280480364892,,0.012348067156358163,
2007-06,-0.15091149862104988,0.00701388644974891,,,-0.035890481410080076,0.03454691570434903,0.03412070917026394,-0.02349914697170242,,0.026276258140892055,0.07033346473208357,-0.026078552729463435,0.00047020571993826375,-0.03975227742202542,0.19255204025458167,0.017028022605701996,-0.0698438017861648,-0.037136012693314915,,0.0038701381008540334,,0.06459796733154319,,0.02186847922137337,0.014162086961069475,,,0.004930433226625324,0.01963087902459437,0.0206286399205979,0.009265221674315018,,0.0066573588320661915,0.01174578292852333,0.00870419868240793,0.008087741676113272,0.008939712569367247,0.02182143005475119,0.01195815448010196,0.005989677968492141,0.008330894306041493,,0.009232066456423358,,0.01249364980797903,
2007-07,0.02444662441107983,0.07964605243076411,,,-0.0300676751222151,0.03806090191255185,-0.09543194828485793,-0.033391696880186186,,0.012539178337650229,-0.00505434454361875,-0.018176184734284947,-0.003823535534136723,-0.016287917929191452,0.10772197347103618,-0.029934140746849244,-0.08056301575650228,0.016626363370898557,,-0.04813563432027181,,-0.08805026331278537,,0.0335576314941708,0.018540992623912435,,,0.007943700570973397,0.013661008893810497,0.01706051693654806,0.01058786471490386,,0.01100456497589581,0.016727370194837526,0.007421250087966831,0.007601619956053343,0.010696017672769287,0.02565373276217482,0.015688281467089723,0.00970099496441084,0.0068169422580110755,,0.015285196166965045,,0.016187786089738653,
2007-08,-0.0019347239762694563,0.05100175378442664,,,0.06874774711002793,0.10411627403881496,-0.052749618801759386,0.018181887045559564,,0.0028376585180977685,0.0952706782048702,0.028192510464560956,0.03204795054392443,-0.005495092861826006,0.1180074816008989,0.06066943469845307,0.06930688598052924,0.05577108906715665,,0.018130207614983327,,-0.02266019998280321,,0.03190098628505114,0.03133459170896177,,,0.010420281992233408,0.014787107468391335,0.02515583973253542,0.01154328349566321,,0.01346428442525325,0.021226479786463175,0.008622161588567443,0.009655389711350127,0.013194121355045668,0.016091398672121348,0.014437187482662601,0.011247245420316007,0.009983779042392523,,0.013356371506286028,,0.02062628708285645,
2007-09,-0.15185783754141255,0.10824644900872821,,,0.004495479229881957,0.03790763740595178,0.06338891813169746,0.023511752122372682,,0.07256655503220741,0.00427191650567066,0.06327870808331357,0.08182942494443197,0.025408987927696698,0.0625488164297929,0.06755417857728312,-0.016505884795173262,0.07701709936370738,,0.06119917914873636,,0.020161518330017926,,0.04369427211901976,0.031078970245525882,,,0.017008368901227575,0.0206031309059486,0.03283399347257168,0.01708014697719186,,0.018314610122494874,0.018393319752234478,0.009710903193343353,0.010835997798771776,0.01380478722335136,0.03596221241764037,0.01840225214677187,0.012330890169015464,0.011687849626769838,,0.018824958995480482,,0.03131760314627781,
2007-10,0.05371428668321652,0.23770125907986414,,,-0.03958609377544492,-0.0021133363482397087,0.15877405504607128,0.0069788791964416515,,-0.005797076175579708,0.04021681763256374,-0.008067144489357086,0.07464764597278695,0.24949131562379614,-0.02373100255073369,0.02401837726909763,0.007368420496305253,-0.006748976774646492,,-0.0038679399981208463,,0.05237158690530663,,0.03827655083023205,0.0228116397624727,,,0.011203751843146231,0.010319473301600714,0.03572451990503786,0.013370903917829947,,0.011806515842229583,0.011331058535459805,0.004963390947969307,0.010425484155129826,0.010041813787476843,0.028619996632935168,0.016408137152450104,0.010637334118496287,0.0058238982794923365,,0.013852014745148375,,0.01867440918286598,
2007-11,-0.2490963105243736,-0.04069498026158514,,,-0.04453177438669401,-0.15244993977314295,-0.04999983999192321,-0.04273763229556115,,-0.06972804451757497,-0.02637857855842707,0.045900028677317656,0.016480131927973478,-0.08418705603898016,-0.10853583819650602,-0.08976087910099079,-0.022694928113578126,0.0644417685418693,,-0.08566632351867251,,-0.06854484930700554,,0.03776247274914651,0.021138017264072433,,,0.012323404826967975,0.013117045377167312,0.022460189315421895,0.01221284871558601,,0.008814019199092577,0.016943645880379023,0.005153085016899898,0.008041847735714088,0.0236030602747352,0.03674770319373781,0.015815048616184747,0.00864549927554153,0.009685966008594008,,0.009331987100014226,,0.024324732661918178,
2007-12,-0.29176692532768045,0.08703769228101584,,,-0.09258225806718805,-0.03390453065360608,-0.24645754674028014,-0.015725451390186142,,-0.023251052349979696,0.02223949355670575,-0.015352460715002233,-0.011754952990562274,0.05952418748354319,0.07863037334445033,0.11893002915932827,-0.04335063013815188,-0.007837401895685976,,0.0876729769362024,,0.004032381660271787,,0.04483968120395581,0.037892751915424704,,,0.029328677278251315,0.030683436538038775,0.04471668819178434,0.019895709310800674,,0.01574651165731681,0.0228858793186607,0.00827803627332028,0.012608007507189723,0.01658143201515158,0.04546071765471115,0.029869224724056183,0.01778467792409738,0.010388669238666395,,0.0199013754271267,,0.022003508573916725,
2008-01,-0.059143347271731365,-0.3166396793944825,,,0.0700436743205789,-0.0949388200128621,0.1296172026735802,-0.07558865446894879,,-0.04612891833344099,-0.20855201521993272,-0.05337333944090559,-0.03861868080772414,-0.08427002491813089,-0.2771899784354135,-0.08990295729765309,0.027716370400818164,-0.10446522413898487,,-0.06484049726959554,,-0.07128500579034387,,0.044037844280239595,0.01886757920118631,,,0.01760888774385643,0.015201731337286823,0.03453211002157978,0.011593685394049877,,0.013354743529531565,0.017913792361925543,0.004763338061159476,0.008839682554170168,0.016788454448313145,0.024371554409231094,0.02448894632217638,0.010988924918632053,0.006443683529657321,,0.020523467753676795,,0.01669644809440827,
2008-02,-0.1040463141768277,-0.07638893010764716,,,-0.09988638381158586,-0.004490054881087535,-0.20630196990734403,0.08612625158821813,,-0.05390559547880352,-0.04780581506958993,-0.012179397410315778,-0.009152380181357866,-0.16240201601856327,-0.13013418806705895,-0.08515813456067997,-0.03275144876208359,0.01161725950809403,,-0.09508935356208548,,0.05297297233999468,,0.06139865221303816,0.03710683169723431,,,0.03205241750638116,0.022446893556649056,0.06650128392470932,0.01716265287446989,,0.017498999403346926,0.04340251630040388,0.011051201489751613,0.017514257260307833,0.018459974801162547,0.05432917109495462,0.028266825598074002,0.01443277026156011,0.01159626270949696,,0.022956902522363508,,0.03391221385278085,
2008-03,-0.2814514653348178,0.14781621092211225,,,-0.030042088184270618,-0.012299741762889683,-0.35580534615394205,-0.03178046800792488,,0.1167774322960288,0.06059114102745025,0.04696579256820531,0.054703538058715105,0.043382634303091874,-0.07480081575998336,0.040425723801525947,-0.06059287377015622,0.05877919164872496,,0.09962649204721076,,0.054414670297298136,,0.04398194142409343,0.02910599245289976,,,0.020123798175321752,0.01934749427304177,0.041104805305019566,0.016715346378707804,,0.014222864119652689,0.021975794288755613,0.008715452186901387,0.01070402220075971,0.019914676630352585,0.05057378286646417,0.019433417497764994,0.010923529249169664,0.009366639337167432,,0.023102671642771893,,0.024037679077946458,
2008-04,-0.0359149750143565,0.21219531155452748,,,-0.009760337695593002,0.06434178191896882,-0.010465253164849303,0.03346104278892461,,-0.11645532754582857,0.050991417031114046,0.03422200947643725,-0.032857291821460896,0.004932786759113524,0.03840265109088592,0.06595098376143792,-0.03917796233703235,-0.037618518111855306,,0.02117582012532252,,0.09444977699347747,0.3381977037223598,0.055985448396547094,0.027539060587833297,,,0.03767393542343382,0.024539798323112483,0.06444939672895274,0.01584728658498028,,0.02336115737284494,0.023398490100479237,0.010259003962344568,0.011140955286455957,0.020731087861592393,0.04496681239000006,0.025240316932611497,0.014101395081116658,0.009654927251357394,,0.01900298578744774,,0.034361154527001204,
2008-05,-0.5389987121275286,0.0850816810464852,,,-0.09403286755221568,0.04212132096100031,-0.2773204768461362,0.036077539986096134,,-0.06055019098449426,0.04754939998902658,0.001794214391477606,-0.027347807739362476,-0.0033570376543633085,0.20194651474494305,0.09544366448289258,-0.02196852637466975,-0.014914390675636957,,0.030741660035084155,,0.01868313947505348,0.03487081424100828,0.07418104994605816,0.025888169561680868,,,0.025852173558487995,0.018689068435303383,0.0733436226964559,0.013493956390632663,,0.030215950441127983,0.02291659630921196,0.005622353667740662,0.008283520692658506,0.02296662140295565,0.03414285181049458,0.019780766576046507,0.014316834107533349,0.008589397016823302,,0.012280493206653973,,0.021845972880301982,0.025850311944020186
2008-06,-0.3686870202818753,-0.11290040304908705,,,-0.2843980998753916,-0.12949049152586667,-0.07317079344530045,-0.0714284758410976,,-0.12114092745249809,-0.07333912968003867,-0.03596046538580257,-0.08016033401929627,-0.028601670057585394,-0.24210526227406062,-0.08056036739337186,-0.09762390112881043,-0.07933380940997661,,-0.15563939188212672,,-0.047161364142081094,-0.05847612452619397,0.07886636786744691,0.019578342635710254,,,0.019617770425331554,0.017404340562098827,0.054405040078262974,0.012749743501084123,,0.009761520282870478,0.019216199107009883,0.007650363851390936,0.010873623412815728,0.01501781426847294,0.030771802248552155,0.01748401631325552,0.007788569952807529,0.0075555199209634445,,0.014047938439226196,,0.01899867881436128,0.02581292666011037
2008-07,1.0240005422159637,-0.0507049643337765,,,0.3782987815880914,-0.05460038726409728,0.32280669404226997,-0.02724363605024852,,0.059947762913149474,0.03305380942380807,0.0641901773149958,-0.00923444061280367,-0.06506747808205753,-0.38888885811495816,0.025238302921985523,0.06868942681523568,0.08353189662680885,,-0.07415287563953288,,-0.08257162709812867,-0.10146357101610405,0.09274427126320531,0.022727700732478286,,,0.024618823667868973,0.01829273087322607,0.07235424852975754,0.01812060669074098,,0.017604335431221665,0.0207396420883465,0.008941045969896604,0.015619385823015624,0.019864629699374515,0.024753722555987526,0.01872127522598113,0.015950966646188485,0.012170188016798002,,0.016099920781570826,,0.02238326397830455,0.02411343710153757
2008-08,0.6778650352104616,0.0665616734322241,,,-0.05349544878464482,0.0936790023177164,0.0782493956001944,0.06589765537236886,,-0.006716480084248707,0.03709237573991285,0.03530705427992459,0.011068052134730982,0.06527412629828577,0.1048952227946643,0.018578746172484107,0.04045947491919867,0.06551614457676694,,0.038299129263196244,,0.02210552727849523,0.04490091768385983,0.16140718122735745,0.027172975996249956,,,0.08674824342468092,0.020394917278035885,0.11691007044727783,0.018213160451258596,,0.02268279950640336,0.022495745566591258,0.007910911262761998,0.015922415706237012,0.025968635499480502,0.0686941838944918,0.017560503720486932,0.01947094345277955,0.010933195874917792,,0.017033793464828244,,0.027386368067147324,0.039005175773141686
2008-09,-0.2897525459716634,-0.3295579093380579,,,0.14644284712226807,-0.06195427109611751,-0.08364063499693304,-0.0513136401973261,,-0.07984368537092751,-0.1810236107529528,-0.01632854841271713,0.03010522976947104,-0.021986251076930113,-0.1526897170006509,-0.0738714774163927,-0.03506025729034863,-0.001146593059866913,,-0.12722703277019035,,-0.03501583571094621,-0.19117274187887662,0.08982715783751016,0.019984026448381206,,,0.04001267468005546,0.019246331099308813,0.059485386159343775,0.0165639382848323,,0.017942786120763457,0.01752367103518857,0.008174386512423673,0.015052480936694717,0.016084842840556557,0.03873810114221739,0.01904502918575397,0.015407696444644294,0.015596456329846721,,0.016869652705690415,,0.019564225136557416,0.019993915555269276
2008-10,0.6815920823671366,-0.053405108813584644,,,-0.30942894714682184,-0.2123226836519685,0.4738252161074928,-0.1557510668776919,,-0.2349015625731146,-0.14415346804059592,-0.11460734199254488,-0.16679271095978968,-0.1633573215747637,-0.1820727870943168,-0.0994582771098832,-0.03958780736449609,-0.06797702912138412,,-0.026053911958062483,,-0.11846286620535808,-0.09838742166789469,0.08156284878040201,0.05453229606746607,,,0.10493866671465328,0.037722423775245914,0.07573109469456175,0.031287975503636774,,0.05086747154000804,0.038445242364448934,0.016523392255112478,0.019168698228700643,0.033905173485812304,0.05217374125229566,0.03944302309338271,0.029179540007898797,0.01785694670184681,,0.029269722894836987,,0.04249590111955775,0.03658431347485993
2008-11,-0.4122287593592661,-0.13867462875698391,,,-0.3276790158067864,-0.06921741618885346,-0.1976320318396472,-0.1308377512411184,,-0.11993878258363141,-0.13163756341632057,-0.03705807988852041,0.08202222906487365,-0.08835707121544967,-0.14726057842130727,-0.12028472445347407,-0.05586485325993285,-0.0029443740579109604,,0.06686545015880387,,-0.13438269574417014,-0.04293349144890554,0.13880412848860968,0.060695323396116864,,,0.09183774984777801,0.05823003947551795,0.1003295035771153,0.06313822963118736,,0.05290263826693116,0.05427018877908059,0.0425311419742412,0.05187109081784504,0.05904113270604079,0.07807234197150477,0.058398613633939084,0.044786492464290895,0.04265475043209931,,0.060087327688503625,,0.06994853821641965,0.05685172412926258
2008-12,0.29697995077970607,-0.07899005266481461,,,-0.11380392186408922,-0.014510859626866887,0.30079452674787294,0.022651495654010822,,-0.03760911602910844,0.062318484249499796,0.021338513055282414,-0.03413685922015111,-0.03857551449256862,0.08032102952888082,0.10192693040618003,0.0779061668325274,-0.03931594320887188,,-0.002100523662316591,,0.10489516307110835,-0.0020928516648674976,0.12832062607775846,0.050617360905438086,,,0.09271173657240125,0.047675303217171804,0.07458427868398708,0.05588863394896373,,0.06290201866607929,0.04855723371544186,0.0348682722592959,0.031681522214166535,0.04955327835915164,0.07302367792007623,0.04200845412320765,0.04150952923968111,0.030443615158614455,,0.045234419984694726,,0.05370972776600206,0.05711068869047471
2009-01,-0.2664941630345808,0.05600492245931803,,,-0.5326705035099356,-0.08159495666465742,-0.39790569760646605,-0.08858521876529596,,-0.2512345995668423,-0.12005417779829261,-0.03576811118564751,-0.056328671290700565,-0.12037032333916989,-0.014869754725887323,-0.0507613866917139,-0.1767362161685487,-0.11222512315021407,,-0.12344097129189847,,-0.04556934938868458,-0.05910400318774786,0.07862406208585966,0.032516511891797446,,,0.08058296748896064,0.035157281589734135,0.054995332675803824,0.04087160192856259,,0.05085294104106338,0.04166543060380719,0.019593909861720122,0.02298964626451057,0.03338331626752036,0.056050782869284305,0.03368116224703239,0.02606971379015338,0.021847381701829524,,0.02888351071830942,,0.039942839289658846,0.03453393076755759
2009-02,-0.49735459434838586,-0.009098228953295678,,,-0.3996959812718179,-0.026720091018682186,-0.27101450211184586,-0.18907147774980088,,-0.2769689932741557,-0.0022292175219718762,-0.12611155588423537,-0.043773672028850207,-0.0490803362157296,0.04150957670247869,-0.07664896428577786,-0.13753536681761433,-0.11614670562207785,,-0.03452509801706254,,0.0,0.15817173483119318,0.07790963182274373,0.0344664141815741,,,0.12675688162139645,0.03476131171188369,0.073307854635196,0.03345280690802771,,0.044685861733697395,0.03413415753786882,0.010803086167584233,0.015507896281197316,0.041065554027653224,0.05034980812914667,0.028463662361978614,0.028072858801733717,0.018320131044957104,,0.022334747458668935,,0.03818130176242157,0.044571431544556284
